matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,frequency_z,max_depth,mesh,mesh_family,scale_x,scale_y,scale_z,solver,unknowns
16,7.865486564695843e-14,5.714940319008442e-12,16,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
17,1.7568365376575216e-14,1.112293251719534e-12,17,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
18,4.545458423301951e-15,2.2701596790606655e-13,18,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
19,1.5592131017370981e-15,5.747495131703934e-14,19,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
20,4.0939474033052647e-16,1.4832974831704082e-14,20,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
21,6.200202658484843e-17,2.9589603549660673e-15,21,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
22,1.4399299437159013e-17,6.770124807433946e-16,22,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,101312,0.5,0.5,0.25,6,adaptive(0.1),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,91809
0,0.01024182362436555,0.5914867653244171,0,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
1,0.002211936656674597,0.09503276374577975,1,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
2,0.00036753281371914486,0.014092360515907622,2,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
3,3.844955567015878e-05,0.0016140088960583307,3,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
4,9.454048792273673e-06,0.0003817988394164627,4,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
5,3.0338289233172067e-06,9.854896904167166e-05,5,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
6,3.678189927303271e-07,1.6276283311245704e-05,6,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
7,8.543205021486146e-08,3.309205393118684e-06,7,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
8,1.6994863639087173e-08,8.046770128941748e-07,8,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
9,6.961677032563256e-09,1.8310031502589014e-07,9,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
10,9.338442725037725e-10,3.574869769016953e-08,10,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
11,1.8660226206274662e-10,6.3445354539826115e-09,11,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
12,2.136669620692476e-11,1.0584413101260054e-09,12,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
13,4.207912433195623e-12,2.0187898860029235e-10,13,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
14,7.199668632649862e-13,3.5284131583333507e-11,14,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
15,2.64586259367089e-13,1.2096947266600281e-11,15,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
16,6.255794580982375e-14,2.5582750674037273e-12,16,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
17,1.1685634198100659e-14,3.9537399344358713e-13,17,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
18,2.4516271789924078e-15,7.541986375815025e-14,18,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
19,4.2942758375823985e-16,1.799455535172128e-14,19,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
20,1.491862189340054e-16,5.748052235687082e-15,20,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
21,4.531614104090434e-17,1.7601897941213268e-15,21,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.2,45760,0.5,0.5,0.25,6,adaptive(0.2),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,39809
0,0.029897929106195886,1.0617954263104017,0,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
1,0.0046355623943333465,0.1580665177558912,1,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
2,0.0016116014680395575,0.025846053482657453,2,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
3,0.00010418078088088919,0.0033672152509855277,3,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
4,5.9441764615877614e-05,0.000810702414510359,4,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
5,6.0357855116007864e-06,0.00019195432995633218,5,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
6,7.800735887848377e-07,2.1737509304044873e-05,6,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
7,1.2275412171920927e-07,3.727683330286862e-06,7,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
8,2.4256097806555026e-08,6.939470874768478e-07,8,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
9,3.12753047722013e-09,8.481501237019288e-08,9,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
10,8.314625492117215e-10,1.6005163958342502e-08,10,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
11,6.292795470565695e-11,2.246762114795671e-09,11,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
12,1.9792893958241545e-11,4.343954422435475e-10,12,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
13,4.519423081701478e-12,1.3280464850019758e-10,13,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
14,9.350881415344972e-13,2.608777588719898e-11,14,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
15,1.7618251226083731e-13,4.445936456519502e-12,15,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
16,2.4871793531477823e-14,7.31981695207735e-13,16,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
17,5.92963678636042e-15,1.3747109599857964e-13,17,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
18,1.0987260121206162e-15,2.7437467653566867e-14,18,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
19,2.1687329632048145e-16,4.864625565605274e-15,19,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.25,5,adaptive(0.5),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,10369
0,0.13797315667401033,2.0558932950374924,0,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
1,0.007324793820258916,0.1587626444187268,1,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
2,0.0022635071448074843,0.02934098571412286,2,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
3,0.00015290928454681722,0.0025492793856979616,3,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
4,1.6032904285590163e-05,0.00028646881644018397,4,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
5,2.087528214483472e-06,3.471839293744383e-05,5,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
6,2.34673982558931e-07,3.8691674098614325e-06,6,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
7,4.4857150375923893e-08,5.05754623836813e-07,7,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
8,4.033157726116125e-09,6.230883060176158e-08,8,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
9,5.934319020536639e-10,6.529113717843735e-09,9,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
10,3.8901268748807994e-11,7.120833226670658e-10,10,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
11,8.14376967600686e-12,1.2472355278372612e-10,11,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
12,7.088617557755476e-13,1.2935643983678187e-11,12,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
13,7.622888404700378e-14,1.3639449801485143e-12,13,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
14,1.3441853520773136e-14,1.9109126810057395e-13,14,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
15,2.24664365715644e-15,2.4795363792970313e-14,15,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
16,1.1731696561037507e-16,2.633735056223156e-15,16,scale=[1_1_2] freq=[0.5_0.5_0.25] solver=accelerated_hybrid_mg mesh=adapt interpolation=1.0,4096,0.5,0.5,0.25,5,adaptive(1.0),adapt,1.0,1.0,2.0,accelerated_hybrid_mg,3065
0,0.011215746363060795,0.6617940026648692,0,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
1,0.001704568542641608,0.14822874746767528,1,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
2,0.00038981564560430695,0.027862636206871023,2,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
3,0.0003476902758531554,0.015147453131761754,3,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
4,0.00010548914387541724,0.004369920062091004,4,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
5,6.856546083668853e-05,0.002249191081544196,5,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
6,1.5858527625925494e-05,0.0007663572010505193,6,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
7,9.389009188359422e-06,0.00038892496568163786,7,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
8,3.87182364463275e-06,0.00016346238927969877,8,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
9,1.1378317719262332e-06,6.589593556961335e-05,9,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
10,6.747054119411302e-07,3.23028244694332e-05,10,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
11,2.990125037895915e-07,1.434611165178333e-05,11,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
12,1.334502007175952e-07,7.439065500815153e-06,12,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
13,6.158450520635496e-08,3.6170391386364887e-06,13,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
14,6.27047356489487e-08,1.7744296950453984e-06,14,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
15,1.4558503419303684e-08,6.932896343867851e-07,15,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
16,6.537905859864616e-09,2.7248077408257795e-07,16,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
17,1.581948527527245e-09,1.1991031586569867e-07,17,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
18,9.233960794905397e-10,4.701586215770923e-08,18,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
19,2.434986771849594e-10,1.4437456054944682e-08,19,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
20,1.896688726216178e-10,9.305844685197607e-09,20,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
21,6.757898152741223e-11,4.269504333800995e-09,21,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
22,4.3969852787385215e-11,1.6888325563998077e-09,22,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
23,1.3609779575300843e-11,7.114365230464311e-10,23,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
24,7.168431752348631e-12,3.9016105414229314e-10,24,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
25,4.507460862024925e-12,1.8469161872701556e-10,25,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
26,1.2407808056676381e-12,6.371155167402103e-11,26,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
27,5.999871416539327e-13,2.3728777413683283e-11,27,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
28,1.581610499008392e-13,1.0640762112770414e-11,28,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
29,9.855433806027846e-14,4.787833768963574e-12,29,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
30,3.68057151525238e-14,2.1659782755106106e-12,30,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
31,1.810587801343389e-14,1.146305810828391e-12,31,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
32,1.7963856449767537e-14,6.757477851962333e-13,32,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
33,5.851385748606581e-15,2.977913389734904e-13,33,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
