matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,max_depth,mesh,mesh_family,scale_x,scale_y,solver,unknowns
14,9.82183075537166e-12,5.635580977575438e-13,14,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
15,2.3647713296586862e-12,1.4576848842567935e-13,15,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
16,5.825614542391956e-13,3.7767532157229056e-14,16,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
17,1.6368823711678144e-13,9.914812026945441e-15,17,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
18,8.655932929114373e-14,2.6786298873426873e-15,18,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
19,7.85611516590049e-14,1.3895135042574225e-15,19,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
20,7.83224130526612e-14,1.2165290476373603e-15,20,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=adapt interpolation=5.0e-3,95392,0.5,1.0,9,adaptive(5.0e-3),adapt,1.0,0.5,standalone_hybrid_mg,94401
0,2.9297206217125233,0.3662150777140652,0,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
1,0.26578010978107736,0.03197613450064596,1,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
2,0.025140096559949938,0.0024672106436431918,2,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
3,0.0028468884866649346,0.00033084979886177646,3,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
4,0.00034156787890359555,4.1622062690538364e-05,4,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
5,4.0785053929014774e-05,4.972846086942484e-06,5,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
6,4.783173380381827e-06,5.77127515666298e-07,6,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
7,5.517083366700531e-07,6.581229775037833e-08,7,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
8,6.282749538159461e-08,7.421945558139242e-09,8,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
9,7.088362233312014e-09,8.309775645365391e-10,9,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
10,7.94424187759204e-10,9.259307209852352e-11,10,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
11,8.861521007405563e-11,1.0284301188434597e-11,11,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
12,9.851700565343342e-12,1.1398382238070326e-12,12,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
13,1.0930556222314746e-12,1.2631562462672719e-13,13,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
14,1.209907079196335e-13,1.4210854715202004e-14,14,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
15,1.3736519764304873e-14,1.7763568394002505e-15,15,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=4,256,0.5,1.0,4,uniform(4),uniform,1.0,0.5,standalone_hybrid_mg,289
0,0.7685895781071249,0.024018424315847737,0,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
1,0.010013742646542291,0.00042862114443153326,1,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
2,0.00020618329728961678,7.3983980592648435e-06,2,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
3,2.2734878092022484e-05,7.186649125519133e-07,3,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
4,2.8372866683717618e-06,8.872077899690217e-08,4,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
5,3.530154285416504e-07,1.0998099304968673e-08,5,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
6,4.390448868818656e-08,1.3662033821956743e-09,6,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
7,5.4601908310324055e-09,1.6984029287125946e-10,7,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
8,6.790554860491584e-10,2.1119340651298835e-11,8,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
9,8.445137247692851e-11,2.6264116749497024e-12,9,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
10,1.0503043551716907e-11,3.2669570174115314e-13,10,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
11,1.3059308363350582e-12,4.066018355342038e-14,11,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
12,1.6283978066309997e-13,5.464378949326942e-15,12,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
13,2.4574809286548222e-14,1.3808398868775384e-15,13,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
14,1.32976768752676e-14,1.2004286453759505e-15,14,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
15,1.1584741240644463e-14,1.124100812432971e-15,15,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
16,1.1283055280782895e-14,9.575673587391975e-16,16,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
17,1.102652128172821e-14,1.0547118733938987e-15,17,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=6,4096,0.5,1.0,6,uniform(6),uniform,1.0,0.5,standalone_hybrid_mg,4225
0,0.38522189108261806,0.006019092048165893,0,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
1,0.0013144357868908718,2.924121744801722e-05,1,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
2,1.1942697038342036e-05,2.0212369022032037e-07,2,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
3,1.4258166124669249e-06,2.252214107041888e-08,3,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
4,1.7800660448433472e-07,2.788448201398834e-09,4,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
5,2.22231479369719e-08,3.4722101918942955e-10,5,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
6,2.774493979267198e-09,4.3314811698329236e-11,6,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
7,3.4638823612514325e-10,5.406411321233484e-12,7,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
8,4.324576382057617e-11,6.749391627189349e-13,8,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
9,5.399109444606003e-12,8.44662881305247e-14,9,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
10,6.750288652182422e-13,1.1197206356561296e-14,10,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
11,8.882517993382709e-14,2.2534057952938724e-15,11,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
12,2.8014216892469843e-14,1.1657341758564144e-15,12,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
13,2.3453878880838587e-14,1.1353765150268202e-15,13,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
14,2.2827375448019773e-14,1.0633854907737827e-15,14,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
15,2.2652535212232643e-14,1.190887666258078e-15,15,scale=[1_0.5] freq=[0.5_1] solver=standalone_hybrid_mg mesh=uniform max_depth=7,16384,0.5,1.0,7,uniform(7),uniform,1.0,0.5,standalone_hybrid_mg,16641
0,0.2232025359145907,,0,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
1,0.916213061420324,,1,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
2,0.10962413307202235,,2,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
3,0.01235924333247393,,3,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
4,0.0021968139707980393,,4,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
5,0.0003086315376062069,,5,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
6,5.367781470450407e-05,,6,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
7,9.183579947083897e-06,,7,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
8,1.524147147790333e-06,,8,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
9,2.5784881551955263e-07,,9,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
10,4.323129337254561e-08,,10,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
11,7.343329399373951e-09,,11,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
12,1.2819892139567267e-09,,12,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
13,2.2713738516852653e-10,,13,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
14,3.603081908080357e-11,,14,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
15,6.181861082782971e-12,,15,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
16,1.2912476040068528e-12,,16,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
17,2.604265106463377e-13,,17,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
18,5.098776125703531e-14,,18,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
19,1.1669980325168018e-14,,19,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
20,2.4692179445387356e-15,,20,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
21,4.936011845490055e-16,,21,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=1.0e-2,26704,0.5,0.6666667,8,adaptive(1.0e-2),adapt,1.0,0.75,accelerated_amg,26257
0,0.17183101437809817,,0,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
1,0.9319951463797221,,1,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
2,0.10050904127681301,,2,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
3,0.0121659377126735,,3,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
4,0.0024299234880442717,,4,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
5,0.0003889685007391222,,5,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
6,8.381707532579354e-05,,6,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
7,1.3505851594743284e-05,,7,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
8,2.2288659905083117e-06,,8,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
9,3.7225055146573154e-07,,9,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
10,5.89099856212409e-08,,10,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
11,1.1383248737072609e-08,,11,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
12,2.1334882957162183e-09,,12,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
13,4.056880034835005e-10,,13,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
14,7.392513301546795e-11,,14,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
15,1.3826086059595382e-11,,15,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
16,2.6528736712380022e-12,,16,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
17,4.723735265908033e-13,,17,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
18,9.184469902071426e-14,,18,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
19,1.7581265904130503e-14,,19,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
20,3.1197498102495825e-15,,20,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
21,6.524993637085858e-16,,21,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=adapt interpolation=5.0e-3,42016,0.5,0.6666667,8,adaptive(5.0e-3),adapt,1.0,0.75,accelerated_amg,41465
0,2.4414342514253446,,0,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
1,0.18480481767624463,,1,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
2,0.015055240315420288,,2,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
3,0.0010350274027315115,,3,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
4,7.021875325525931e-05,,4,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
5,5.156529303013349e-06,,5,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
6,5.430607954607098e-07,,6,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
7,4.5692583085712806e-08,,7,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
8,3.5112831281308886e-09,,8,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
9,3.388939836687557e-10,,9,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
10,3.057976672589432e-11,,10,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
11,3.6325495748405844e-12,,11,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
12,3.667690473352443e-13,,12,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
13,4.296008369540044e-14,,13,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
14,5.271853730808249e-15,,14,scale=[1_0.75] freq=[0.5_0.666667] solver=accelerated_amg mesh=uniform max_depth=4,256,0.5,0.6666667,4,uniform(4),uniform,1.0,0.75,accelerated_amg,289
